,Splicing Gene,phenotype,Expression Gene,Pearson R,event_id,modality,gene_name,Correlation Direction,gene_type
66567,DYNC1I2,iPSC,ENSG00000182195,0.50605156462,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,LDOC1,(+) Positive,protein_coding
66570,DYNC1I2,iPSC,ENSG00000182199,-0.697132787871,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SHMT2,(-) Negative,protein_coding
66591,DYNC1I2,iPSC,ENSG00000182463,0.538863673802,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TSHZ2,(+) Positive,protein_coding
66612,DYNC1I2,iPSC,ENSG00000182636,0.530974372717,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,NDN,(+) Positive,protein_coding
66613,DYNC1I2,iPSC,ENSG00000182646,0.689357382707,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,FAM156A,(+) Positive,protein_coding
66715,DYNC1I2,iPSC,ENSG00000183684,0.543281586096,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ALYREF,(+) Positive,protein_coding
66722,DYNC1I2,iPSC,ENSG00000183726,-0.707329020916,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TMEM50A,(-) Negative,protein_coding
66737,DYNC1I2,iPSC,ENSG00000183826,0.584970818252,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,BTBD9,(+) Positive,protein_coding
66758,DYNC1I2,iPSC,ENSG00000184047,-0.526294950067,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,DIABLO,(-) Negative,protein_coding
66795,DYNC1I2,iPSC,ENSG00000184434,0.552490829229,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,LRRC19,(+) Positive,protein_coding
66815,DYNC1I2,iPSC,ENSG00000184640,-0.530005142002,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SEPT9,(-) Negative,protein_coding
66817,DYNC1I2,iPSC,ENSG00000184674,-0.662238734822,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GSTT1,(-) Negative,protein_coding
66912,DYNC1I2,iPSC,ENSG00000185513,0.517051666388,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,L3MBTL1,(+) Positive,protein_coding
66955,DYNC1I2,iPSC,ENSG00000185883,0.501589094555,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ATP6V0C,(+) Positive,protein_coding
66961,DYNC1I2,iPSC,ENSG00000185917,-0.502236373379,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SETD4,(-) Negative,protein_coding
67073,DYNC1I2,iPSC,ENSG00000187051,-0.641839078035,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RPS19BP1,(-) Negative,protein_coding
67105,DYNC1I2,iPSC,ENSG00000187522,-0.533157868119,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,HSPA14,(-) Negative,protein_coding
67106,DYNC1I2,iPSC,ENSG00000187533,0.596393153697,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,C4orf40,(+) Positive,protein_coding
67189,DYNC1I2,iPSC,ENSG00000188352,0.70221529172,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,FOCAD,(+) Positive,protein_coding
67202,DYNC1I2,iPSC,ENSG00000188542,0.58925971487,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,DUSP28,(+) Positive,protein_coding
67284,DYNC1I2,iPSC,ENSG00000196072,-0.531372513028,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,BLOC1S2,(-) Negative,protein_coding
67287,DYNC1I2,iPSC,ENSG00000196104,0.570041001654,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SPOCK3,(+) Positive,protein_coding
67307,DYNC1I2,iPSC,ENSG00000196230,-0.618850613958,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TUBB,(-) Negative,protein_coding
67335,DYNC1I2,iPSC,ENSG00000196381,0.582708044124,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ZNF781,(+) Positive,protein_coding
67359,DYNC1I2,iPSC,ENSG00000196504,-0.511647676654,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PRPF40A,(-) Negative,protein_coding
67386,DYNC1I2,iPSC,ENSG00000196648,0.6267554917,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GOLGA6L9,(+) Positive,protein_coding
67392,DYNC1I2,iPSC,ENSG00000196683,0.532039391836,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TOMM7,(+) Positive,protein_coding
67419,DYNC1I2,iPSC,ENSG00000196821,-0.591737084336,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,C6orf106,(-) Negative,protein_coding
67463,DYNC1I2,iPSC,ENSG00000197119,-0.529620764636,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SLC25A29,(-) Negative,protein_coding
67478,DYNC1I2,iPSC,ENSG00000197223,-0.561295165574,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,C1D,(-) Negative,protein_coding
67510,DYNC1I2,iPSC,ENSG00000197414,0.546573029421,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GOLGA6L1,(+) Positive,protein_coding
67581,DYNC1I2,iPSC,ENSG00000197894,-0.798402447677,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ADH5,(-) Negative,protein_coding
67582,DYNC1I2,iPSC,ENSG00000197903,-0.533342689217,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,HIST1H2BK,(-) Negative,protein_coding
67609,DYNC1I2,iPSC,ENSG00000198034,-0.540148758657,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RPS4X,(-) Negative,protein_coding
67627,DYNC1I2,iPSC,ENSG00000198131,-0.580141452904,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ZNF544,(-) Negative,protein_coding
67650,DYNC1I2,iPSC,ENSG00000198265,0.518649579876,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,HELZ,(+) Positive,protein_coding
67653,DYNC1I2,iPSC,ENSG00000198301,-0.604098451822,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SDAD1,(-) Negative,protein_coding
67665,DYNC1I2,iPSC,ENSG00000198380,-0.517981045168,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GFPT1,(-) Negative,protein_coding
67714,DYNC1I2,iPSC,ENSG00000198677,-0.636921219794,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TTC37,(-) Negative,protein_coding
67743,DYNC1I2,iPSC,ENSG00000198786,0.503721282202,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,MT-ND5,(+) Positive,protein_coding
67755,DYNC1I2,iPSC,ENSG00000198818,-0.522729039245,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SFT2D1,(-) Negative,protein_coding
67773,DYNC1I2,iPSC,ENSG00000198856,0.517611779158,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,OSTC,(+) Positive,protein_coding
67864,DYNC1I2,iPSC,ENSG00000203727,0.672301433325,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SAMD5,(+) Positive,protein_coding
67898,DYNC1I2,iPSC,ENSG00000204130,-0.503322895991,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RUFY2,(-) Negative,protein_coding
67899,DYNC1I2,iPSC,ENSG00000204138,-0.524601307473,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PHACTR4,(-) Negative,protein_coding
67917,DYNC1I2,iPSC,ENSG00000204256,0.510848746663,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,BRD2,(+) Positive,protein_coding
67973,DYNC1I2,iPSC,ENSG00000204628,-0.687017546035,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GNB2L1,(-) Negative,protein_coding
68009,DYNC1I2,iPSC,ENSG00000204991,0.523566405976,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SPIRE2,(+) Positive,protein_coding
68034,DYNC1I2,iPSC,ENSG00000205334,0.51286611445,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,AC074091.13,(+) Positive,protein_coding
68037,DYNC1I2,iPSC,ENSG00000205352,-0.66358283113,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PRR13,(-) Negative,protein_coding
68040,DYNC1I2,iPSC,ENSG00000205464,0.538962928944,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ATP6AP1L,(+) Positive,protein_coding
68045,DYNC1I2,iPSC,ENSG00000205544,-0.583132766749,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TMEM256,(-) Negative,protein_coding
68152,DYNC1I2,iPSC,ENSG00000213465,-0.836223742431,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ARL2,(-) Negative,protein_coding
68164,DYNC1I2,iPSC,ENSG00000213625,-0.530646561256,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,LEPROT,(-) Negative,protein_coding
68183,DYNC1I2,iPSC,ENSG00000213888,0.510426179531,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,AC005003.1,(+) Positive,protein_coding
68215,DYNC1I2,iPSC,ENSG00000214113,-0.61640589865,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,LYRM4,(-) Negative,protein_coding
68246,DYNC1I2,iPSC,ENSG00000214706,-0.533915620077,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,IFRD2,(-) Negative,protein_coding
68280,DYNC1I2,iPSC,ENSG00000215126,0.617246929829,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CBWD7,(+) Positive,protein_coding
68337,DYNC1I2,iPSC,ENSG00000220256,0.544740515352,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,AC093802.1,(+) Positive,protein_coding
68944,DYNC1I2,iPSC,ENSG00000233276,-0.782184190513,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GPX1,(-) Negative,protein_coding
69334,DYNC1I2,iPSC,ENSG00000241635,0.535624543016,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,UGT1A1,(+) Positive,protein_coding
69337,DYNC1I2,iPSC,ENSG00000241685,-0.503714334557,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ARPC1A,(-) Negative,protein_coding
69412,DYNC1I2,iPSC,ENSG00000243710,-0.503920537991,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,WDR65,(-) Negative,protein_coding
69429,DYNC1I2,iPSC,ENSG00000244187,-0.518918703088,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TMEM141,(-) Negative,protein_coding
69710,DYNC1I2,iPSC,ENSG00000250733,0.506844532375,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,C8orf17,(+) Positive,protein_coding
69909,DYNC1I2,iPSC,ENSG00000254505,-0.610176329484,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CHMP4A,(-) Negative,protein_coding
70731,DYNC1I2,iPSC,ENSG00000263563,0.554298002189,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,UBBP4,(+) Positive,protein_coding
70899,DYNC1I2,iPSC,ENSG00000266967,-0.547951168328,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,AARSD1,(-) Negative,protein_coding
71017,DYNC1I2,iPSC,ENSG00000267596,0.560521146121,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CCL15,(+) Positive,protein_coding
71050,DYNC1I2,iPSC,ENSG00000267757,0.797554138405,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,AC006132.1,(+) Positive,protein_coding
71157,DYNC1I2,iPSC,ENSG00000268852,0.569890833102,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,AC132872.2,(+) Positive,protein_coding
71204,DYNC1I2,iPSC,ENSG00000269367,0.658179171371,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,AC020629.1,(+) Positive,protein_coding
71549,DYNC1I2,iPSC,ENSG00000273439,-0.522328855515,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ZNF8,(-) Negative,protein_coding
71559,DYNC1I2,iPSC,ENSGR0000169100,-0.654198251539,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SLC25A6,(-) Negative,protein_coding
71560,DYNC1I2,iPSC,ENSGR0000178605,0.625627574043,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GTPBP6,(+) Positive,protein_coding
